n_train,False positive rate,Power,Outliers,total_samples,dataset,model,method,prompt,seed,base,alternatives
30,1.5625,31.365313653136536,271,1024,ETS,phi,maryland,P1,959183449,1,[2]
50,2.734375,36.90036900369004,271,1024,ETS,phi,maryland,P1,959183449,1,[2]
200,4.1015625,42.80442804428044,271,1024,ETS,phi,maryland,P1,959183449,1,[2]
30,4.78515625,47.19101123595505,267,1024,ETS,phi,maryland,P1,1457248422,1,[2]
50,4.78515625,47.19101123595505,267,1024,ETS,phi,maryland,P1,1457248422,1,[2]
200,4.98046875,49.063670411985015,267,1024,ETS,phi,maryland,P1,1457248422,1,[2]
30,2.734375,37.21804511278196,266,1024,ETS,phi,maryland,P1,642571064,1,[2]
50,10.44921875,59.3984962406015,266,1024,ETS,phi,maryland,P1,642571064,1,[2]
200,3.02734375,39.097744360902254,266,1024,ETS,phi,maryland,P1,642571064,1,[2]
30,9.5703125,52.490421455938694,261,1024,ETS,phi,maryland,P1,3609844797,1,[2]
50,9.86328125,53.25670498084292,261,1024,ETS,phi,maryland,P1,3609844797,1,[2]
200,4.4921875,44.06130268199234,261,1024,ETS,phi,maryland,P1,3609844797,1,[2]
30,0.09765625,16.10486891385768,267,1024,ETS,phi,maryland,P1,1067841243,1,[2]
50,3.02734375,36.70411985018727,267,1024,ETS,phi,maryland,P1,1067841243,1,[2]
200,3.7109375,40.823970037453186,267,1024,ETS,phi,maryland,P1,1067841243,1,[2]
30,0.4158004158004158,20.212765957446805,282,962,ETS,phi,maryland,P2,959183449,1,[2]
50,1.2474012474012475,26.24113475177305,282,962,ETS,phi,maryland,P2,959183449,1,[2]
200,2.7027027027027026,35.46099290780142,282,962,ETS,phi,maryland,P2,959183449,1,[2]
30,5.50935550935551,43.77358490566038,265,962,ETS,phi,maryland,P2,1457248422,1,[2]
50,4.054054054054054,40.0,265,962,ETS,phi,maryland,P2,1457248422,1,[2]
200,5.197505197505198,43.39622641509434,265,962,ETS,phi,maryland,P2,1457248422,1,[2]
30,6.340956340956342,46.45390070921986,282,962,ETS,phi,maryland,P2,642571064,1,[2]
50,6.340956340956342,46.45390070921986,282,962,ETS,phi,maryland,P2,642571064,1,[2]
200,6.652806652806653,47.16312056737589,282,962,ETS,phi,maryland,P2,642571064,1,[2]
30,0.8316008316008316,26.353790613718413,277,962,ETS,phi,maryland,P2,3609844797,1,[2]
50,0.8316008316008316,26.353790613718413,277,962,ETS,phi,maryland,P2,3609844797,1,[2]
200,4.261954261954262,41.87725631768953,277,962,ETS,phi,maryland,P2,3609844797,1,[2]
30,0.4158004158004158,20.069204152249135,289,962,ETS,phi,maryland,P2,1067841243,1,[2]
50,3.8461538461538463,38.75432525951557,289,962,ETS,phi,maryland,P2,1067841243,1,[2]
200,9.355509355509357,51.903114186851205,289,962,ETS,phi,maryland,P2,1067841243,1,[2]
30,1.40485312899106,20.346320346320347,231,783,ETS,phi,maryland,P3,959183449,1,[2]
50,1.7879948914431671,24.675324675324674,231,783,ETS,phi,maryland,P3,959183449,1,[2]
200,4.21455938697318,37.22943722943723,231,783,ETS,phi,maryland,P3,959183449,1,[2]
30,2.4265644955300125,26.337448559670783,243,783,ETS,phi,maryland,P3,1457248422,1,[2]
50,2.4265644955300125,26.337448559670783,243,783,ETS,phi,maryland,P3,1457248422,1,[2]
200,3.3205619412515963,32.92181069958848,243,783,ETS,phi,maryland,P3,1457248422,1,[2]
30,1.532567049808429,23.628691983122362,237,783,ETS,phi,maryland,P3,642571064,1,[2]
50,8.301404853128991,51.0548523206751,237,783,ETS,phi,maryland,P3,642571064,1,[2]
200,3.4482758620689653,34.177215189873415,237,783,ETS,phi,maryland,P3,642571064,1,[2]
30,0.38314176245210724,5.454545454545454,220,783,ETS,phi,maryland,P3,3609844797,1,[2]
50,3.065134099616858,25.90909090909091,220,783,ETS,phi,maryland,P3,3609844797,1,[2]
200,4.980842911877394,40.909090909090914,220,783,ETS,phi,maryland,P3,3609844797,1,[2]
30,11.494252873563218,58.54700854700855,234,783,ETS,phi,maryland,P3,1067841243,1,[2]
50,11.494252873563218,58.54700854700855,234,783,ETS,phi,maryland,P3,1067841243,1,[2]
200,8.42911877394636,52.56410256410257,234,783,ETS,phi,maryland,P3,1067841243,1,[2]
30,3.3821871476888385,36.71875,256,887,ETS,phi,maryland,P4,959183449,1,[2]
50,3.720405862457723,37.890625,256,887,ETS,phi,maryland,P4,959183449,1,[2]
200,9.582863585118377,58.203125,256,887,ETS,phi,maryland,P4,959183449,1,[2]
30,0.11273957158962795,12.267657992565056,269,887,ETS,phi,maryland,P4,1457248422,1,[2]
50,3.494926719278467,33.82899628252788,269,887,ETS,phi,maryland,P4,1457248422,1,[2]
200,6.426155580608793,46.84014869888476,269,887,ETS,phi,maryland,P4,1457248422,1,[2]
30,0.9019165727170236,20.29520295202952,271,887,ETS,phi,maryland,P4,642571064,1,[2]
50,1.3528748590755355,25.461254612546124,271,887,ETS,phi,maryland,P4,642571064,1,[2]
200,5.411499436302142,46.494464944649444,271,887,ETS,phi,maryland,P4,642571064,1,[2]
30,3.720405862457723,40.07782101167315,257,887,ETS,phi,maryland,P4,3609844797,1,[2]
50,3.720405862457723,40.07782101167315,257,887,ETS,phi,maryland,P4,3609844797,1,[2]
200,3.720405862457723,38.91050583657588,257,887,ETS,phi,maryland,P4,3609844797,1,[2]
30,2.818489289740699,29.924242424242426,264,887,ETS,phi,maryland,P4,1067841243,1,[2]
50,2.818489289740699,29.924242424242426,264,887,ETS,phi,maryland,P4,1067841243,1,[2]
200,8.229988726042842,51.89393939393939,264,887,ETS,phi,maryland,P4,1067841243,1,[2]
30,2.908726178535607,34.07643312101911,314,997,ETS,phi,maryland,P5,959183449,1,[2]
50,2.6078234704112337,32.1656050955414,314,997,ETS,phi,maryland,P5,959183449,1,[2]
200,6.318956870611836,50.63694267515923,314,997,ETS,phi,maryland,P5,959183449,1,[2]
30,0.6018054162487462,22.22222222222222,306,997,ETS,phi,maryland,P5,1457248422,1,[2]
50,3.4102306920762286,37.58169934640523,306,997,ETS,phi,maryland,P5,1457248422,1,[2]
200,8.625877632898696,57.18954248366013,306,997,ETS,phi,maryland,P5,1457248422,1,[2]
30,2.206619859578736,28.74617737003058,327,997,ETS,phi,maryland,P5,642571064,1,[2]
50,7.221664994984955,51.681957186544345,327,997,ETS,phi,maryland,P5,642571064,1,[2]
200,8.124373119358076,54.43425076452599,327,997,ETS,phi,maryland,P5,642571064,1,[2]
30,1.60481444332999,25.617283950617285,324,997,ETS,phi,maryland,P5,3609844797,1,[2]
50,4.212637913741224,41.358024691358025,324,997,ETS,phi,maryland,P5,3609844797,1,[2]
200,3.8114343029087263,40.123456790123456,324,997,ETS,phi,maryland,P5,3609844797,1,[2]
30,1.9057171514543632,28.037383177570092,321,997,ETS,phi,maryland,P5,1067841243,1,[2]
50,1.9057171514543632,28.037383177570092,321,997,ETS,phi,maryland,P5,1067841243,1,[2]
200,3.3099297893681046,36.13707165109034,321,997,ETS,phi,maryland,P5,1067841243,1,[2]
30,3.048780487804878,40.714285714285715,140,492,ETS,phi,maryland,P6,959183449,1,[2]
50,3.048780487804878,40.714285714285715,140,492,ETS,phi,maryland,P6,959183449,1,[2]
200,4.0650406504065035,45.714285714285715,140,492,ETS,phi,maryland,P6,959183449,1,[2]
30,7.723577235772358,48.59154929577465,142,492,ETS,phi,maryland,P6,1457248422,1,[2]
50,5.487804878048781,41.54929577464789,142,492,ETS,phi,maryland,P6,1457248422,1,[2]
200,8.739837398373984,52.816901408450704,142,492,ETS,phi,maryland,P6,1457248422,1,[2]
30,6.097560975609756,49.275362318840585,138,492,ETS,phi,maryland,P6,642571064,1,[2]
50,2.0325203252032518,34.78260869565217,138,492,ETS,phi,maryland,P6,642571064,1,[2]
200,5.487804878048781,47.10144927536232,138,492,ETS,phi,maryland,P6,642571064,1,[2]
30,1.6260162601626018,28.346456692913385,127,492,ETS,phi,maryland,P6,3609844797,1,[2]
50,1.6260162601626018,28.346456692913385,127,492,ETS,phi,maryland,P6,3609844797,1,[2]
200,4.0650406504065035,37.79527559055118,127,492,ETS,phi,maryland,P6,3609844797,1,[2]
30,5.691056910569105,45.66929133858268,127,492,ETS,phi,maryland,P6,1067841243,1,[2]
50,5.691056910569105,45.66929133858268,127,492,ETS,phi,maryland,P6,1067841243,1,[2]
200,6.910569105691057,50.39370078740157,127,492,ETS,phi,maryland,P6,1067841243,1,[2]
30,1.0223048327137547,29.71014492753623,276,1076,ETS,phi,maryland,P7,959183449,1,[2]
50,1.0223048327137547,29.71014492753623,276,1076,ETS,phi,maryland,P7,959183449,1,[2]
200,4.646840148698884,45.65217391304348,276,1076,ETS,phi,maryland,P7,959183449,1,[2]
30,0.6505576208178439,29.328621908127207,283,1076,ETS,phi,maryland,P7,1457248422,1,[2]
50,2.137546468401487,38.869257950530034,283,1076,ETS,phi,maryland,P7,1457248422,1,[2]
200,3.4386617100371746,44.16961130742049,283,1076,ETS,phi,maryland,P7,1457248422,1,[2]
30,0.6505576208178439,29.328621908127207,283,1076,ETS,phi,maryland,P7,642571064,1,[2]
50,2.509293680297398,41.69611307420495,283,1076,ETS,phi,maryland,P7,642571064,1,[2]
200,3.62453531598513,46.996466431095406,283,1076,ETS,phi,maryland,P7,642571064,1,[2]
30,9.758364312267657,62.79863481228669,293,1076,ETS,phi,maryland,P7,3609844797,1,[2]
50,3.9962825278810405,43.68600682593857,293,1076,ETS,phi,maryland,P7,3609844797,1,[2]
200,3.4386617100371746,42.32081911262799,293,1076,ETS,phi,maryland,P7,3609844797,1,[2]
30,2.41635687732342,37.24137931034483,290,1076,ETS,phi,maryland,P7,1067841243,1,[2]
50,2.41635687732342,37.24137931034483,290,1076,ETS,phi,maryland,P7,1067841243,1,[2]
200,3.5315985130111525,42.06896551724138,290,1076,ETS,phi,maryland,P7,1067841243,1,[2]
30,1.881467544684854,30.708661417322837,254,1063,ETS,phi,maryland,P8,959183449,1,[2]
50,0.658513640639699,19.291338582677163,254,1063,ETS,phi,maryland,P8,959183449,1,[2]
200,2.916274694261524,40.55118110236221,254,1063,ETS,phi,maryland,P8,959183449,1,[2]
30,0.4703668861712135,20.851063829787233,235,1063,ETS,phi,maryland,P8,1457248422,1,[2]
50,0.8466603951081844,23.404255319148938,235,1063,ETS,phi,maryland,P8,1457248422,1,[2]
200,2.351834430856068,39.148936170212764,235,1063,ETS,phi,maryland,P8,1457248422,1,[2]
30,3.4807149576669802,42.4,250,1063,ETS,phi,maryland,P8,642571064,1,[2]
50,3.4807149576669802,42.4,250,1063,ETS,phi,maryland,P8,642571064,1,[2]
200,5.550329256820319,46.800000000000004,250,1063,ETS,phi,maryland,P8,642571064,1,[2]
30,0.7525870178739417,19.27710843373494,249,1063,ETS,phi,maryland,P8,3609844797,1,[2]
50,2.06961429915334,29.31726907630522,249,1063,ETS,phi,maryland,P8,3609844797,1,[2]
200,6.302916274694262,46.98795180722892,249,1063,ETS,phi,maryland,P8,3609844797,1,[2]
30,9.689557855127,56.573705179282875,251,1063,ETS,phi,maryland,P8,1067841243,1,[2]
50,4.421448730009407,46.21513944223107,251,1063,ETS,phi,maryland,P8,1067841243,1,[2]
200,3.6688617121354654,42.62948207171315,251,1063,ETS,phi,maryland,P8,1067841243,1,[2]
30,1.5625,38.440111420612816,359,1024,ETS,phi,maryland,P1,959183449,1,[3]
50,2.734375,45.682451253481894,359,1024,ETS,phi,maryland,P1,959183449,1,[3]
200,4.1015625,51.81058495821726,359,1024,ETS,phi,maryland,P1,959183449,1,[3]
30,4.78515625,51.540616246498594,357,1024,ETS,phi,maryland,P1,1457248422,1,[3]
50,4.78515625,51.540616246498594,357,1024,ETS,phi,maryland,P1,1457248422,1,[3]
200,4.98046875,52.10084033613446,357,1024,ETS,phi,maryland,P1,1457248422,1,[3]
30,2.734375,46.49859943977591,357,1024,ETS,phi,maryland,P1,642571064,1,[3]
50,10.44921875,65.26610644257703,357,1024,ETS,phi,maryland,P1,642571064,1,[3]
200,3.02734375,46.778711484593835,357,1024,ETS,phi,maryland,P1,642571064,1,[3]
30,9.5703125,58.97435897435898,351,1024,ETS,phi,maryland,P1,3609844797,1,[3]
50,9.86328125,59.54415954415955,351,1024,ETS,phi,maryland,P1,3609844797,1,[3]
200,4.4921875,51.566951566951566,351,1024,ETS,phi,maryland,P1,3609844797,1,[3]
30,0.09765625,21.153846153846153,364,1024,ETS,phi,maryland,P1,1067841243,1,[3]
50,3.02734375,45.879120879120876,364,1024,ETS,phi,maryland,P1,1067841243,1,[3]
200,3.7109375,49.72527472527473,364,1024,ETS,phi,maryland,P1,1067841243,1,[3]
30,0.4158004158004158,23.67758186397985,397,962,ETS,phi,maryland,P2,959183449,1,[3]
50,1.2474012474012475,29.219143576826195,397,962,ETS,phi,maryland,P2,959183449,1,[3]
200,2.7027027027027026,41.81360201511335,397,962,ETS,phi,maryland,P2,959183449,1,[3]
30,5.50935550935551,54.24657534246575,365,962,ETS,phi,maryland,P2,1457248422,1,[3]
50,4.054054054054054,49.04109589041096,365,962,ETS,phi,maryland,P2,1457248422,1,[3]
200,5.197505197505198,52.87671232876713,365,962,ETS,phi,maryland,P2,1457248422,1,[3]
30,6.340956340956342,53.06666666666666,375,962,ETS,phi,maryland,P2,642571064,1,[3]
50,6.340956340956342,53.06666666666666,375,962,ETS,phi,maryland,P2,642571064,1,[3]
200,6.652806652806653,54.13333333333333,375,962,ETS,phi,maryland,P2,642571064,1,[3]
30,0.8316008316008316,31.818181818181817,374,962,ETS,phi,maryland,P2,3609844797,1,[3]
50,0.8316008316008316,32.0855614973262,374,962,ETS,phi,maryland,P2,3609844797,1,[3]
200,4.261954261954262,47.32620320855615,374,962,ETS,phi,maryland,P2,3609844797,1,[3]
30,0.4158004158004158,26.410256410256412,390,962,ETS,phi,maryland,P2,1067841243,1,[3]
50,3.8461538461538463,46.92307692307692,390,962,ETS,phi,maryland,P2,1067841243,1,[3]
200,9.355509355509357,59.743589743589745,390,962,ETS,phi,maryland,P2,1067841243,1,[3]
30,1.40485312899106,32.88135593220339,295,783,ETS,phi,maryland,P3,959183449,1,[3]
50,1.7879948914431671,35.25423728813559,295,783,ETS,phi,maryland,P3,959183449,1,[3]
200,4.21455938697318,49.49152542372882,295,783,ETS,phi,maryland,P3,959183449,1,[3]
30,2.4265644955300125,36.721311475409834,305,783,ETS,phi,maryland,P3,1457248422,1,[3]
50,2.4265644955300125,36.721311475409834,305,783,ETS,phi,maryland,P3,1457248422,1,[3]
200,3.3205619412515963,42.62295081967213,305,783,ETS,phi,maryland,P3,1457248422,1,[3]
30,1.532567049808429,35.23489932885906,298,783,ETS,phi,maryland,P3,642571064,1,[3]
50,8.301404853128991,61.07382550335571,298,783,ETS,phi,maryland,P3,642571064,1,[3]
200,3.4482758620689653,45.63758389261745,298,783,ETS,phi,maryland,P3,642571064,1,[3]
30,0.38314176245210724,13.620071684587815,279,783,ETS,phi,maryland,P3,3609844797,1,[3]
50,3.065134099616858,40.50179211469534,279,783,ETS,phi,maryland,P3,3609844797,1,[3]
200,4.980842911877394,50.179211469534046,279,783,ETS,phi,maryland,P3,3609844797,1,[3]
30,11.494252873563218,64.28571428571429,294,783,ETS,phi,maryland,P3,1067841243,1,[3]
50,11.494252873563218,64.28571428571429,294,783,ETS,phi,maryland,P3,1067841243,1,[3]
200,8.42911877394636,61.224489795918366,294,783,ETS,phi,maryland,P3,1067841243,1,[3]
30,3.3821871476888385,51.75438596491229,342,887,ETS,phi,maryland,P4,959183449,1,[3]
50,3.720405862457723,54.09356725146199,342,887,ETS,phi,maryland,P4,959183449,1,[3]
200,9.582863585118377,70.46783625730994,342,887,ETS,phi,maryland,P4,959183449,1,[3]
30,0.11273957158962795,23.076923076923077,351,887,ETS,phi,maryland,P4,1457248422,1,[3]
50,3.494926719278467,50.997150997150996,351,887,ETS,phi,maryland,P4,1457248422,1,[3]
200,6.426155580608793,61.53846153846154,351,887,ETS,phi,maryland,P4,1457248422,1,[3]
30,0.9019165727170236,29.799426934097422,349,887,ETS,phi,maryland,P4,642571064,1,[3]
50,1.3528748590755355,36.67621776504298,349,887,ETS,phi,maryland,P4,642571064,1,[3]
200,5.411499436302142,59.885386819484246,349,887,ETS,phi,maryland,P4,642571064,1,[3]
30,3.720405862457723,56.77233429394812,347,887,ETS,phi,maryland,P4,3609844797,1,[3]
50,3.720405862457723,56.77233429394812,347,887,ETS,phi,maryland,P4,3609844797,1,[3]
200,3.720405862457723,55.04322766570605,347,887,ETS,phi,maryland,P4,3609844797,1,[3]
30,2.818489289740699,46.0,350,887,ETS,phi,maryland,P4,1067841243,1,[3]
50,2.818489289740699,46.0,350,887,ETS,phi,maryland,P4,1067841243,1,[3]
200,8.229988726042842,66.57142857142857,350,887,ETS,phi,maryland,P4,1067841243,1,[3]
30,2.908726178535607,48.484848484848484,396,997,ETS,phi,maryland,P5,959183449,1,[3]
50,2.6078234704112337,46.96969696969697,396,997,ETS,phi,maryland,P5,959183449,1,[3]
200,6.318956870611836,60.60606060606061,396,997,ETS,phi,maryland,P5,959183449,1,[3]
30,0.6018054162487462,27.525252525252526,396,997,ETS,phi,maryland,P5,1457248422,1,[3]
50,3.4102306920762286,47.72727272727273,396,997,ETS,phi,maryland,P5,1457248422,1,[3]
200,8.625877632898696,62.878787878787875,396,997,ETS,phi,maryland,P5,1457248422,1,[3]
30,2.206619859578736,42.857142857142854,413,997,ETS,phi,maryland,P5,642571064,1,[3]
50,7.221664994984955,60.53268765133172,413,997,ETS,phi,maryland,P5,642571064,1,[3]
200,8.124373119358076,62.71186440677966,413,997,ETS,phi,maryland,P5,642571064,1,[3]
30,1.60481444332999,41.58653846153847,416,997,ETS,phi,maryland,P5,3609844797,1,[3]
50,4.212637913741224,52.88461538461539,416,997,ETS,phi,maryland,P5,3609844797,1,[3]
200,3.8114343029087263,51.442307692307686,416,997,ETS,phi,maryland,P5,3609844797,1,[3]
30,1.9057171514543632,43.269230769230774,416,997,ETS,phi,maryland,P5,1067841243,1,[3]
50,1.9057171514543632,43.269230769230774,416,997,ETS,phi,maryland,P5,1067841243,1,[3]
200,3.3099297893681046,50.0,416,997,ETS,phi,maryland,P5,1067841243,1,[3]
30,3.048780487804878,41.23711340206185,194,492,ETS,phi,maryland,P6,959183449,1,[3]
50,3.048780487804878,41.23711340206185,194,492,ETS,phi,maryland,P6,959183449,1,[3]
200,4.0650406504065035,44.84536082474227,194,492,ETS,phi,maryland,P6,959183449,1,[3]
30,7.723577235772358,59.35828877005348,187,492,ETS,phi,maryland,P6,1457248422,1,[3]
50,5.487804878048781,50.26737967914438,187,492,ETS,phi,maryland,P6,1457248422,1,[3]
200,8.739837398373984,61.49732620320856,187,492,ETS,phi,maryland,P6,1457248422,1,[3]
30,6.097560975609756,56.84210526315789,190,492,ETS,phi,maryland,P6,642571064,1,[3]
50,2.0325203252032518,35.26315789473684,190,492,ETS,phi,maryland,P6,642571064,1,[3]
200,5.487804878048781,56.315789473684205,190,492,ETS,phi,maryland,P6,642571064,1,[3]
30,1.6260162601626018,32.04419889502763,181,492,ETS,phi,maryland,P6,3609844797,1,[3]
50,1.6260162601626018,32.59668508287293,181,492,ETS,phi,maryland,P6,3609844797,1,[3]
200,4.0650406504065035,46.408839779005525,181,492,ETS,phi,maryland,P6,3609844797,1,[3]
30,5.691056910569105,50.847457627118644,177,492,ETS,phi,maryland,P6,1067841243,1,[3]
50,5.691056910569105,50.847457627118644,177,492,ETS,phi,maryland,P6,1067841243,1,[3]
200,6.910569105691057,59.32203389830508,177,492,ETS,phi,maryland,P6,1067841243,1,[3]
30,1.0223048327137547,39.56043956043956,364,1076,ETS,phi,maryland,P7,959183449,1,[3]
50,1.0223048327137547,39.56043956043956,364,1076,ETS,phi,maryland,P7,959183449,1,[3]
200,4.646840148698884,53.57142857142857,364,1076,ETS,phi,maryland,P7,959183449,1,[3]
30,0.6505576208178439,34.463276836158194,354,1076,ETS,phi,maryland,P7,1457248422,1,[3]
50,2.137546468401487,44.06779661016949,354,1076,ETS,phi,maryland,P7,1457248422,1,[3]
200,3.4386617100371746,50.847457627118644,354,1076,ETS,phi,maryland,P7,1457248422,1,[3]
30,0.6505576208178439,33.80681818181818,352,1076,ETS,phi,maryland,P7,642571064,1,[3]
50,2.509293680297398,46.590909090909086,352,1076,ETS,phi,maryland,P7,642571064,1,[3]
200,3.62453531598513,51.70454545454546,352,1076,ETS,phi,maryland,P7,642571064,1,[3]
30,9.758364312267657,68.70026525198939,377,1076,ETS,phi,maryland,P7,3609844797,1,[3]
50,3.9962825278810405,50.132625994694955,377,1076,ETS,phi,maryland,P7,3609844797,1,[3]
200,3.4386617100371746,48.54111405835544,377,1076,ETS,phi,maryland,P7,3609844797,1,[3]
30,2.41635687732342,43.513513513513516,370,1076,ETS,phi,maryland,P7,1067841243,1,[3]
50,2.41635687732342,43.513513513513516,370,1076,ETS,phi,maryland,P7,1067841243,1,[3]
200,3.5315985130111525,48.91891891891892,370,1076,ETS,phi,maryland,P7,1067841243,1,[3]
30,1.881467544684854,38.39779005524862,362,1063,ETS,phi,maryland,P8,959183449,1,[3]
50,0.658513640639699,26.243093922651934,362,1063,ETS,phi,maryland,P8,959183449,1,[3]
200,2.916274694261524,50.27624309392266,362,1063,ETS,phi,maryland,P8,959183449,1,[3]
30,0.4703668861712135,27.536231884057973,345,1063,ETS,phi,maryland,P8,1457248422,1,[3]
50,0.8466603951081844,32.17391304347826,345,1063,ETS,phi,maryland,P8,1457248422,1,[3]
200,2.351834430856068,48.98550724637681,345,1063,ETS,phi,maryland,P8,1457248422,1,[3]
30,3.4807149576669802,52.61707988980716,363,1063,ETS,phi,maryland,P8,642571064,1,[3]
50,3.4807149576669802,52.61707988980716,363,1063,ETS,phi,maryland,P8,642571064,1,[3]
200,5.550329256820319,56.19834710743802,363,1063,ETS,phi,maryland,P8,642571064,1,[3]
30,0.7525870178739417,29.855072463768117,345,1063,ETS,phi,maryland,P8,3609844797,1,[3]
50,2.06961429915334,42.028985507246375,345,1063,ETS,phi,maryland,P8,3609844797,1,[3]
200,6.302916274694262,59.42028985507246,345,1063,ETS,phi,maryland,P8,3609844797,1,[3]
30,9.689557855127,65.90257879656161,349,1063,ETS,phi,maryland,P8,1067841243,1,[3]
50,4.421448730009407,52.43553008595988,349,1063,ETS,phi,maryland,P8,1067841243,1,[3]
200,3.6688617121354654,51.28939828080229,349,1063,ETS,phi,maryland,P8,1067841243,1,[3]
30,1.5625,47.86967418546366,399,1024,ETS,phi,maryland,P1,959183449,1,[4]
50,2.734375,53.63408521303258,399,1024,ETS,phi,maryland,P1,959183449,1,[4]
200,4.1015625,60.40100250626567,399,1024,ETS,phi,maryland,P1,959183449,1,[4]
30,4.78515625,61.125319693094625,391,1024,ETS,phi,maryland,P1,1457248422,1,[4]
50,4.78515625,61.125319693094625,391,1024,ETS,phi,maryland,P1,1457248422,1,[4]
200,4.98046875,61.63682864450127,391,1024,ETS,phi,maryland,P1,1457248422,1,[4]
30,2.734375,53.608247422680414,388,1024,ETS,phi,maryland,P1,642571064,1,[4]
50,10.44921875,74.48453608247422,388,1024,ETS,phi,maryland,P1,642571064,1,[4]
200,3.02734375,56.95876288659794,388,1024,ETS,phi,maryland,P1,642571064,1,[4]
30,9.5703125,71.1340206185567,388,1024,ETS,phi,maryland,P1,3609844797,1,[4]
50,9.86328125,71.3917525773196,388,1024,ETS,phi,maryland,P1,3609844797,1,[4]
200,4.4921875,60.051546391752574,388,1024,ETS,phi,maryland,P1,3609844797,1,[4]
30,0.09765625,33.75314861460957,397,1024,ETS,phi,maryland,P1,1067841243,1,[4]
50,3.02734375,55.41561712846348,397,1024,ETS,phi,maryland,P1,1067841243,1,[4]
200,3.7109375,58.94206549118388,397,1024,ETS,phi,maryland,P1,1067841243,1,[4]
30,0.4158004158004158,37.04496788008566,467,962,ETS,phi,maryland,P2,959183449,1,[4]
50,1.2474012474012475,46.466809421841546,467,962,ETS,phi,maryland,P2,959183449,1,[4]
200,2.7027027027027026,59.100642398286936,467,962,ETS,phi,maryland,P2,959183449,1,[4]
30,5.50935550935551,67.21311475409836,427,962,ETS,phi,maryland,P2,1457248422,1,[4]
50,4.054054054054054,64.87119437939111,427,962,ETS,phi,maryland,P2,1457248422,1,[4]
200,5.197505197505198,67.21311475409836,427,962,ETS,phi,maryland,P2,1457248422,1,[4]
30,6.340956340956342,68.66666666666667,450,962,ETS,phi,maryland,P2,642571064,1,[4]
50,6.340956340956342,68.66666666666667,450,962,ETS,phi,maryland,P2,642571064,1,[4]
200,6.652806652806653,69.33333333333334,450,962,ETS,phi,maryland,P2,642571064,1,[4]
30,0.8316008316008316,48.31460674157304,445,962,ETS,phi,maryland,P2,3609844797,1,[4]
50,0.8316008316008316,48.764044943820224,445,962,ETS,phi,maryland,P2,3609844797,1,[4]
200,4.261954261954262,67.19101123595506,445,962,ETS,phi,maryland,P2,3609844797,1,[4]
30,0.4158004158004158,37.310195227765725,461,962,ETS,phi,maryland,P2,1067841243,1,[4]
50,3.8461538461538463,62.47288503253796,461,962,ETS,phi,maryland,P2,1067841243,1,[4]
200,9.355509355509357,72.88503253796095,461,962,ETS,phi,maryland,P2,1067841243,1,[4]
30,1.40485312899106,42.331288343558285,326,783,ETS,phi,maryland,P3,959183449,1,[4]
50,1.7879948914431671,44.47852760736196,326,783,ETS,phi,maryland,P3,959183449,1,[4]
200,4.21455938697318,56.44171779141104,326,783,ETS,phi,maryland,P3,959183449,1,[4]
30,2.4265644955300125,45.26627218934911,338,783,ETS,phi,maryland,P3,1457248422,1,[4]
50,2.4265644955300125,45.26627218934911,338,783,ETS,phi,maryland,P3,1457248422,1,[4]
200,3.3205619412515963,51.183431952662716,338,783,ETS,phi,maryland,P3,1457248422,1,[4]
30,1.532567049808429,40.1840490797546,326,783,ETS,phi,maryland,P3,642571064,1,[4]
50,8.301404853128991,66.87116564417178,326,783,ETS,phi,maryland,P3,642571064,1,[4]
200,3.4482758620689653,52.14723926380368,326,783,ETS,phi,maryland,P3,642571064,1,[4]
30,0.38314176245210724,23.125,320,783,ETS,phi,maryland,P3,3609844797,1,[4]
50,3.065134099616858,48.4375,320,783,ETS,phi,maryland,P3,3609844797,1,[4]
200,4.980842911877394,60.0,320,783,ETS,phi,maryland,P3,3609844797,1,[4]
30,11.494252873563218,75.90361445783132,332,783,ETS,phi,maryland,P3,1067841243,1,[4]
50,11.494252873563218,75.90361445783132,332,783,ETS,phi,maryland,P3,1067841243,1,[4]
200,8.42911877394636,68.67469879518072,332,783,ETS,phi,maryland,P3,1067841243,1,[4]
30,3.3821871476888385,57.84883720930233,344,887,ETS,phi,maryland,P4,959183449,1,[4]
50,3.720405862457723,59.883720930232556,344,887,ETS,phi,maryland,P4,959183449,1,[4]
200,9.582863585118377,77.32558139534885,344,887,ETS,phi,maryland,P4,959183449,1,[4]
30,0.11273957158962795,32.707774798927616,373,887,ETS,phi,maryland,P4,1457248422,1,[4]
50,3.494926719278467,54.6916890080429,373,887,ETS,phi,maryland,P4,1457248422,1,[4]
200,6.426155580608793,65.68364611260054,373,887,ETS,phi,maryland,P4,1457248422,1,[4]
30,0.9019165727170236,40.16393442622951,366,887,ETS,phi,maryland,P4,642571064,1,[4]
50,1.3528748590755355,45.62841530054645,366,887,ETS,phi,maryland,P4,642571064,1,[4]
200,5.411499436302142,62.02185792349727,366,887,ETS,phi,maryland,P4,642571064,1,[4]
30,3.720405862457723,58.95953757225434,346,887,ETS,phi,maryland,P4,3609844797,1,[4]
50,3.720405862457723,58.95953757225434,346,887,ETS,phi,maryland,P4,3609844797,1,[4]
200,3.720405862457723,58.67052023121387,346,887,ETS,phi,maryland,P4,3609844797,1,[4]
30,2.818489289740699,52.472527472527474,364,887,ETS,phi,maryland,P4,1067841243,1,[4]
